statement,occurences,proposed label
 sinustachykardie lagetyp normal st and t abnormal wahrscheinlich anterolaterale ischämie oder linksbelastung ,2,
 sinusrhythmus verdacht auf p - sinistrocardiale linkstyp qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt ,1,
 sinus rhythm voltages are high in limb leads suggesting lvh q wave and t wave inversion in ii iii avf consistent with inferior myocardial infarct of uncertain age slight st segment elevation in iii recent damage cannot be excluded st segments ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct', 'repolarization_abnormality: t_inversion']"
 sinus rhythm r - s transition zone in v leads displaced to the right q wave in ii iii avf are probably normal no definite pathology ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinusrhythmus p - sinistrocardiale linkstyp unvollständiger rechtsschenkelblock xxxx unbestätigter bericht ,2,
 sinus rhythm possible left atrial enlargement left ventricular hypertrophy widespread st segment depression and t wave flattening or slight inversion findings are likely to be due to ischaemic heart disease and digitalis effect ,1,"['hypertrophy: left_atrial_hypertrophy, left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_flattening']"
 premature atrial contraction ( s ) sinus rhythm non - specific st and t wave change in inferolateral leads myocardial ischaemia is likely ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 sinus rhythm q wave in v2 suggwesting old anteroseptal infarct ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 vorhofflimmern - flattern lagetyp normal st and t abnormal wahrscheinlich anterolaterale ischämie oder linksbelastung inferolaterale ischämie oder linksbelastung t abnormal in anterioren ableitungen ,1,
 sinus tachycardia probable biatrial enlargement right axis deviation r - s transition zone in v leads displaced to the left diffuse st and t abnormality including t inversion v1 - v4 ischaemia is a possible cause but suggest exclude electrolyte disturba ,1,"['hypertrophy: biatrial_hypertrophy', 'sinus_rhythm: sinus_tachycardia', 'axis_deviation: right_axis_deviation', 'repolarization_abnormality: st_abnormality, t_abnormality, t_inversion']"
 sinustachykardie lagetyp normal qrs ( t ) abnorm anteroseptaler myokardschaden nicht auszuschliessen xxxx unbestätigter bericht ,1,
 sinus arrhythmie supraventr extrasystolen vorhofs - es intrtaventr leitungsstoerung v1 st - hebung v2 v3 ii t - veraenderungen neg t v1 - v4 ecg pathologisch ,1,
 sinusrhythmus linkstyp rechtsschenkelblock qrs ( t ) abnormal inferiorer infarkt wahrscheinlich alt ,1,
 sinusrhythmus linkstyp unspezifische intraventrikuläre leitungsstörung qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal t abnorm in anterioren ableitungen hochlateralen ableitungen xxxx unbestätigter bericht ,2,
 ventrikuläre extrasystole ( n ) vorhofflimmern - flattern linkstyp qrs ( t ) abnorm anterolateraler infarkt möglich inferiorer infarkt möglich xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal intraventr leitungsstoerung ii iii avf st - hebung ii avf grenzbefund ,1,
 supraventrikuläre tachykardie linkstyp unspezifisches abnormales t ,1,
 ventrikuläre extrasystole ( n ) bigeminus vorhofflimmern - flattern lagetyp normal unvollständiger rechtsschenkelblock mässige amplitudenkriterien für linkshypertrophie st and t abnorm wahrscheinlich inferolaterale ischämie oder linksbelastung xxxx ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal qrs ( t ) abnormal anteroseptaler myokardschaden nicht auszuschliessen t abnormal in hochlateralen ableitungen ,1,
 sinusrhythmus av block i ueberdrehter linkstyp t abnorm in anterolateralen ableitungen inferolateralen ableitungen qt - verlängerung xxxx unbestätigter bericht ,1,
 regelmässiger rhythmus keine p - welle erkannt lagetyp normal st and t abnormal wahrscheinlich hochlaterale ischämie oder linksbelastung ,2,
 sinusrhythmus lagetyp normal qrs ( t ) abnorm anteroseptaler infarkt möglich inferiorer myokardschaden möglich t abnorm in anterioren ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus ueberdrehter linkstyp unspezifische intraventrikuläre leitungsstörung qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung xxxx unb ,1,
 supraventrikuläre extrasystole ( n ) bigeminus sinusrhythmus linkstyp qrs ( t ) abnorm lateraler myokardschaden möglich xxxx unbestätigter bericht ,1,
 sinusrhythmus linkstyp t abnormal in anteroseptalen ableitungen ,1,
 sinusrhythmus av block i p - verbreiterung ueberdrehter linkstyp r - s #bergang in v ableitungen nach links verschoben linksanteriorer fascicular block ,1,
 tachykardes vorhofflimmern lagetyp normal st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,4,
 supraventrikuläre extrasystole ( n ) sinusbradykardie lagetyp normal sonst normales ecg xxxx unbestätigter bericht ,2,
 sinusrhythmus lagetyp normal st and t abnormal normal ,2,
 sinus arrhythmie linkstyp unvollständiger rechtsschenkelblock sonst normales ecg ,2,
 sinusrhythmus linkstyp qrs ( t ) abnorm anteroseptaler infarkt alter unbest t abnorm in anterioren ableitungen lateralen ableitungen xxxx unbestätigter bericht ,3,
 sinusrhythmus av block i ueberdrehter rechtstyp rechtsschenkelblock qrs ( t ) abnorm lateraler infarkt alter unbest inferiorer infarkt alter unbest xxxx unbestätigter bericht ,1,
 ventrikuläre extrasystole ( n ) supraventrikuläre arrhythmie lagetyp normal st and t abnorm wahrscheinlich anteriore ischämie oder linksbelastung t abnorm in lateralen ableitungen inferioren ableitungen xxxx unbestätigter berich ,1,
 sinusrhythmus p - sinistrocardiale linkstyp unvollständiger linksschenkelblock qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,1,
 supraventrikuläre extrasystole ( n ) sinusrhythmus linkstyp t abnorm in hochlateralen ableitungen xxxx unbestätigter bericht ,2,
 sinusrhythmus lagetyp normal qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,2,
 sinusrhythmus schwierig bestimmbare qrs - achse t abnormal in anterioren ableitungen ,1,
 vorhofflimmern - flattern schwierig bestimmbare qrs - achse rechtsschenkelblock qrs ( t ) abnorm lateraler myokardschaden möglich xxxx unbestätigter bericht ,1,
 sinusbradykardie p - verbreiterung lagetyp normal xxxx unbestätigter bericht ,1,
 sinusrhythmus linkstyp qrs ( t ) abnormal ,2,
 sinusrhythmus p - sinistrocardiale lagetyp normal qrs ( t ) abnorm anteriorer infarkt wahrscheinlich alt inferiorer myokardschaden möglich xxxx unbestätigter bericht ,1,
 sinusrhythmus p - sinistrocardiale linkstyp periphere niederspannung qrs ( t ) abnorm anterolateraler infarkt alter unbest xxxx unbestätigter bericht ,1,
 sinusrhythmus linkslagetyp chronisch inferiorer infarkt sicher ecg verglichen mit xxxx unverändert pathologisches ecg ,1,
 vorhofflimmern normokard linkstyp st and t abnormal ventr extrasystolen st - senkung digitalisveraenderung v5 pathologisch ,1,
 sinusrhythmus lagetyp normal qrs ( t ) abnormal schenkelblock verzoegerte r - progression pathologisch ,1,
 tachykardes vorhofflimmern lagetyp normal intraventrikuläre leitungsstörung qrs ( t ) abnormal st and t abnormal schlechte r - progression pathologisch ,1,
 supraventrikuläre extrasystole ( n ) sinus arrhythmie lagetyp normal unspezifisches abnormes t ,1,
 supraventrikuläre extrasystole ( n ) sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal unspezifisches abnormes t xxxx unbestätigter bericht ,2,
 sinusrhythmus linkstyp t abnorm in anteroseptalen ableitungen hochlateralen ableitungen xxxx unbestätigter bericht ,1,
 ventrikuläre extrasystole ( n ) sinustachykardie linkstyp st and t abnormal wahrscheinlich hochlaterale ischämie oder linksbelastung ,1,
 sinusrhythmus rechtstyp periphere niederspannung qrs ( t ) abnorm anteriorer infarkt alter unbest inferolateraler infarkt xxxx unbestätigter bericht ,1,
 sinusrhythmus linkstyp qrs ( t ) abnormal ventr extrasystolen uniform pathologisch ,1,
 sinusrhythmus linkstyp periphere niederspannung qrs ( t ) abnorm anteroseptaler infarkt alter unbest t abnorm in anterioren ableitungen hochlateralen ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus ueberdrehter linkstyp unspezifischer intraventrikulärer block qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinusrhythmus linkstyp qrs ( t ) abnorm anterolateraler infarkt möglich inferiorer infarkt alter unbest xxxx unbestätigter bericht ,5,
 sinus arrhythmie p - sinistrocardiale lagetyp normal unspezifisches abnormes t xxxx unbestätigter bericht ,1,
 sinusrhythmus p - sinistrocardiale linkstyp st and t abnorm wahrscheinlich laterale ischämie oder linksbelastung xxxx unbestätigter bericht ,2,
 vorhofflimmern - flattern ueberdrehter linkstyp linksschenkelblock linkshypertrophie möglich xxxx unbestätigter bericht ,7,
 sinusrhythmus linkstyp r - s übergang in v ableitungen nach links verschoben qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,1,
 sinusarrhythmie lagetyp normal qrs ( t ) abnormal schlechte r - progression grenzbefund ,1,
 tachykardes vorhofflimmern lagetyp normal unspezifisches abnormes t qt - verlängerung xxxx unbestätigter bericht ,1,
 sinusrhythmus linkstyp st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung t abnorm in lateralen ableitungen inferolateralen ableitungen xxxx unbestätigter bericht ,1,
 vorhofflimmern - flattern rechtstyp periphere niederspannung qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt hochlateraler infarkt nicht auszuschliessen xxxx unbestätigter bericht ,1,
 sinusrhythmus ueberdrehter linkstyp rechts chron inferiorer infarkt sicher t - veraenderungen in v2 - v3 pathologisches ecg ,1,
 vorhofflimmern - flattern linkstyp r - s übergang in v ableitungen nach links verschoben unspezifisches abnormes t xxxx unbestätigter bericht ,1,
 sinusrhythmus linkstyp periphere niederspannung qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,2,
 sinusrhythmus linkstyp qrs ( t ) abnorm anteriorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,2,
 supraventrikuläre arrhythmie verdacht auf p - sinistrocardiale linkstyp qrs ( t ) abnorm inferiorer myokardschaden nicht auszuschliessen xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal qrs ( t ) abnorm anteroseptaler infarkt alter unbest t abnorm in anterolateralen ableitungen xxxx unbestätigter bericht ,1,
 sinus arrhythmie lagetyp normal st abnorm möglicherweise inferiorer innenschichtsschaden qt - verlängerung xxxx unbestätigter bericht ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale ueberdrehter linkstyp linksanteriorer fascicular block qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal qrs ( t ) abnorm anteriorer infarkt alter unbest xxxx unbestätigter bericht ,8,
 sinustachykardie p - sinistrocardiale extrem ueberdrehter rechtstyp unspezifischer intraventrikulärer block qrs ( t ) abnorm lateraler infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinusrhythmus ueberdrehter linkstyp qrs ( t ) abnorm inferiorer infarkt möglich st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal periphere niederspannung qrs ( t ) abnorm inferiorer myokardschaden möglich xxxx unbestätigter bericht ,2,
 sinusrhythmus p - sinistrocardiale lagetyp normal qrs ( t ) abnormal inferiorer myokardschaden nicht auszuschliessen ,1,
 ventrikuläre extrasystole ( n ) sinusrhythmus lagetyp normal unspezifisches abnormes t ,1,
 tachykardes vorhofflimmern lagetyp normal qrs ( t ) abnormal anteroseptaler myokardschaden nicht auszuschliessen st and t abnormal wahrscheinlich inferolaterale ischämie oder linksbelastung t abnormal in anterioren ableitungen ,1,
 sinusrhythmus p - sinistrocardiale lagetyp normal st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,6,
 sinusbradykardie lagetyp normal qrs ( t ) abnorm anteroseptaler myokardschaden nicht auszuschliessen st and t abnorm wahrscheinlich inferiore ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 ventrikuläre extrasystole ( n ) vorhofflimmern - flattern linkstyp unspezifischer intraventrikulärer block qrs ( t ) abnorm anteroseptaler myokardschaden nicht auszuschliessen xxxx unbestätigter bericht ,1,
 vorhofflimmern - flattern linkstyp unspezifischer intraventrikulärer block qrs ( t ) abnorm anterolateraler myokardschaden möglich xxxx unbestätigter bericht ,1,
 sinus arrhythmie av block i p - verbreiterung ueberdrehter linkstyp st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinusrhythmus linkslagetyp uebergangszone verschoben nach rechts v2 schenkelblock partiell rechts sicher chronisch inferiorer infarkt st - hebung v2 t - veränderungen v6 iii avf pathologisches ecg ,1,
 sinustachykardie lagetyp normal sonst normales ecg xxxx unbestätigter bericht edit norm xxxx ( f xxxx ) wahrscheinlich lagebedingtes qiii avf ( norm xxxx ) ,1,
 sinusrhythmus ueberdrehter linkstyp unspezifischer intraventrikulärer block qrs ( t ) abnorm anteroseptaler myokardschaden möglich inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 ventrikuläre extrasystole ( n ) vorhofflimmern - flattern lagetyp normal qrs ( t ) abnorm inferiorer infarkt alter unbest st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 regelmässiger rhythmus keine p - welle erkannt rechtstyp qrs ( t ) abnormal anteroseptaler infarkt alter unbest hochlateraler infarkt möglich st abnormal möglicherweise inferiorer innenschichtsschaden ,1,
 sinusrhythmus steillagetyp t - veränderungen avl v1 normales ecg ,1,
 sinusrhythmus linkstyp uebergangszone verschoben nach rechts v2 av - block xxxx grades intraventrikuläre leitungsstörung iii avl avf vorhofsueberbelastung möglich st - senkung i t - veränderungen iii avf v1 grenzbefund ,1,
 sinusrhythmus lagetyp normal lagetyp in anbetracht des alters normal unvollständiger rechtsschenkelblock qt - verlängerung xxxx unbestätigter bericht ,1,
 sinusrhythmus av block i lagetyp normal periphere niederspannung qrs ( t ) abnormal anteroseptaler infarkt wahrscheinlich alt ,1,
 sinusbradykardie lagetyp normal schlechte r - progression ueber vw wahrscheinlich normal ,1,
 ventrikuläre extrasystole ( n ) interponierte ventrikuläre extrasystole ( n ) supraventrikuläre ersatzsystole ( n ) sinusrhythmus lagetyp normal qrs ( t ) abnorm septaler infarkt nicht auszuschliessen st and t abnorm wahrscheinlich anterolaterale ischämie oder l ,1,
 sinusrhythmus lagetyp normal möglicher chronischer inferiorer infarkt sicherer akuter subakuter anteriorer infarkt st - hebung in v2 - xxxx t veränderunger in extr abl v1 v6 periphere lowvoltage pathologisches ecg ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal periphere niederspannung unspezifische intraventrikuläre leitungsstörung st and t abnormal möglicherweise neuer anteroseptaler myokard - oder perikardschaden ,1,
